Loss function for models/evolutionModel4actionsFR calculated per episode.
1.1597219244569401
1.5222876997780286
0.4357202346720646
0.15514803829261659
0.42475442178990724
0.34302625343512616
0.33681776217907494
0.1592010000502758
0.20680475908898996
0.15057620736388172
0.2294999664982142
0.1710109107820876
0.1584993490547124
0.2893010564400142
0.255527142711025
0.2159042269575655
0.32457951642096117
0.39443140311521474
0.18049504128203026
0.2081399081556889
0.45005627749649896
0.38372968091723725
0.2699745935384999
0.2145046116646699
0.25581168395387344
0.2792530713853699
0.4533926374663022
0.2614338490828877
0.25422703590271595
0.4361019182518526
0.27036166407010387
0.2955638855949555
0.3901526556741413
0.3907552149900754
0.40041681763010734
0.43233986434470373
0.3922533182423209
0.5495662255451267
0.4768986879622627
0.3247005940972182
0.35455787285726764
0.7076317441108764
0.35645142067657937
0.3887398802768145
0.34269435555808625
0.5724691999680287
0.6181623731905931
0.45106826856771215
0.9906556215699245
0.3607135198165217
0.44198777542423207
0.5755486763694405
0.5028143421692773
0.8172498903088797
0.5950818004315043
0.47758932653247893
0.5012022441893531
0.43209428184701437
1.441989073685866
2.1930793176377574
0.4954669861698198
0.5523235247019768
0.42310162623081143
0.6824935862273686
0.5146920171344826
0.47782483292209327
0.7947844555388967
1.308798914269068
2.309453771372134
0.6375997900698026
2.838832469459722
1.5927803023292753
1.3551358310230985
1.576066503233051
2.7377151371209045
2.5433508986478492
2.0340076833920273
2.0383296269957834
3.0723094272213705
1.9246815952654346
2.129380909113761
2.011665319407485
3.179081448595307
1.6232913209611355
2.3566302797557395
2.169942692535037
1.0941962418605649
2.0606746199785326
2.67550996883569
1.987915352297502
2.097148531396253
1.388896763201678
2.5954169961723923
2.4071624081941896
2.775283647681475
2.645198480022298
1.4103964819334796
3.1462779919273545
2.9647925853310526
2.1034672230348352
1.9642887292731892
2.415128027215641
3.5732445455450286
2.327052929548862
1.0956623684884905
3.116508487090532
2.6701777824735493
0.8149659464656589
0.07288118756796531
0.3810667032151249
3.3307242418422236
2.6813761927585693
1.1899900439465285
1.984305299028214
2.1515792904103406
1.6236691902005873
0.6375219346261823
0.46806928726889824
1.052621454255552
0.3859708850697524
1.8629647579782371
0.7615022547664573
0.3269067077529787
0.30452296422882236
1.249028151373627
0.37341499798847916
0.29978571877816795
0.690414267794032
0.9164469290183952
0.20583623450740526
0.31809673914343645
0.49901350309613424
0.6703086167600318
0.32235477731341433
0.5107285246526754
0.3523297479632716
0.4015864332980371
0.39944003740026945
