IA,IA,IA,IA,IA,,TOTAL (SUM),MEAN,VARIANCE,TIMESTEPS TO GAME END
140.0,216.0,226.0,103.0,132.0,,817.0,163.4,2373.44,999
5.0,46.0,102.0,54.0,192.0,,399.0,79.8,4096.96,999
