IA,IA,IA,IA,IA,,TOTAL (SUM),MEAN,VARIANCE,TIMESTEPS TO GAME END
246.0,263.0,201.0,251.0,227.0,,1188.0,237.6,469.4399999999999,999
65.0,53.0,163.0,57.0,55.0,,393.0,78.6,1797.4399999999998,999
