IA,IA,IA,IA,IA,,TOTAL (SUM),MEAN,VARIANCE,TIMESTEPS TO GAME END
10.0,14.0,88.0,85.0,10.0,,207.0,41.4,1359.04,999
19.0,113.0,82.0,140.0,114.0,,468.0,93.6,1729.0399999999997,999
