IA,IA,IA,IA,IA,,TOTAL (SUM),MEAN,VARIANCE,TIMESTEPS TO GAME END
505.0,523.0,491.0,528.0,513.0,,2560.0,512.0,173.6,999
470.0,510.0,477.0,524.0,500.0,,2481.0,496.2,406.56,999
