IA,IA,IA,IA,IA,,TOTAL (SUM),MEAN,VARIANCE,TIMESTEPS TO GAME END
0.0,5.0,8.0,0.0,0.0,,13.0,2.6,11.040000000000001,83
0.0,4.0,1.0,2.0,3.0,,10.0,2.0,2.0,71
2.0,0.0,4.0,4.0,4.0,,14.0,2.8,2.56,122
10.0,9.0,31.0,11.0,1.0,,62.0,12.4,99.04,184
7.0,9.0,0.0,5.0,9.0,,30.0,6.0,11.2,122
