IA,IA,IA,IA,IA,,TOTAL (SUM),MEAN,VARIANCE,TIMESTEPS TO GAME END
255.0,207.0,200.0,318.0,292.0,,1272.0,254.4,2133.04,999
290.0,258.0,291.0,262.0,214.0,,1315.0,263.0,788.0,999
