IA,IA,IA,IA,IA,,TOTAL (SUM),MEAN,VARIANCE,TIMESTEPS TO GAME END
156.0,217.0,11.0,190.0,114.0,,688.0,137.6,5194.64,999
231.0,104.0,116.0,64.0,102.0,,617.0,123.4,3199.04,999
68.0,226.0,229.0,138.0,19.0,,680.0,136.0,7013.2,999
223.0,175.0,150.0,53.0,195.0,,796.0,159.2,3392.96,999
111.0,77.0,152.0,72.0,34.0,,446.0,89.2,1582.1600000000003,999
