IA,IA,IA,IA,IA,,TOTAL (SUM),MEAN,VARIANCE,TIMESTEPS TO GAME END
124.0,134.0,188.0,191.0,166.0,,803.0,160.6,750.24,999
131.0,172.0,165.0,188.0,231.0,,887.0,177.4,1064.24,999
