IA,IA,IA,IA,IA,,TOTAL (SUM),MEAN,VARIANCE,TIMESTEPS TO GAME END
457.0,476.0,502.0,425.0,505.0,,2365.0,473.0,886.8,999
447.0,517.0,514.0,523.0,522.0,,2523.0,504.6,840.24,999
430.0,468.0,461.0,434.0,479.0,,2272.0,454.4,369.03999999999996,999
481.0,517.0,527.0,445.0,518.0,,2488.0,497.6,939.8399999999999,999
