IA,IA,IA,IA,IA,,TOTAL (SUM),MEAN,VARIANCE,TIMESTEPS TO GAME END
0.0,0.0,28.0,26.0,6.0,,60.0,12.0,155.2,607
2.0,1.0,17.0,0.0,4.0,,24.0,4.8,38.959999999999994,281
60.0,145.0,41.0,72.0,142.0,,460.0,92.0,1866.8,999
7.0,102.0,107.0,136.0,24.0,,376.0,75.2,2539.76,999
0.0,40.0,57.0,2.0,10.0,,109.0,21.8,515.36,999
57.0,115.0,46.0,143.0,29.0,,390.0,78.0,1892.0,999
