Loss function for models/DDQN_MODEL_4actions_IA calculated per episode.
16.785761510102596
13.493815760049078
22.370522151048082
21.62225761570259
51.5152631749827
34.630885329255186
16.233197067837907
24.044786205060735
42.804246845272615
41.245960808280635
19.072887235956838
20.474940350246982
25.886907257326136
24.30737317709671
29.984876109498348
19.377883596503263
18.24942365791925
31.553486902750358
24.52914131376751
19.450033265801054
25.11606640964165
11.481114818559464
21.446462729241755
24.271390909513897
24.40195666821248
23.112063957563066
37.40134983698425
35.64933828898223
32.18932088051882
25.908047735433655
19.117656526172297
26.042722363118926
7.365761774491091
9.787321187634381
14.044911625428922
26.10441648201256
32.61727457500562
21.075241467547713
54.33271452230258
23.34286127516185
10.308727690411246
47.71396945011632
34.77636487209956
34.03713467185225
23.757309376862853
34.897918153584925
18.847382975493122
16.113641784565218
14.465387249411009
24.54359557702738
17.88612840964717
39.183808425117334
35.72942989302079
20.580630646353427
12.510611577113071
40.37415911748198
15.016405758332231
27.81626518634169
4.937298532150899
13.881591249283538
6.308770078252909
14.204505067593928
40.17418963314458
34.791292157324804
28.420155910047292
19.096504667434424
8.863880282555261
3.0408271041070294
10.345816101578157
18.498847743725797
82.30898286502583
15.578663136723574
6.542677007270554
1.4444541753928315
107.13374073152629
2.6627083034832864
1.773134115315331
1.4540897007702331
1.338971442600001
1.2514536141960653
1.0330836568617394
1.2587622248767738
1.1172803189386478
0.9435512440067725
1.0668014534609227
0.7446285221780039
0.9233494539474074
0.8947423146303066
0.7084640461727962
0.948195862943703
0.8686922293703377
0.7849567211563263
0.7076987616092238
0.7916979080627469
0.7389999668162094
0.8525015786778635
0.861446506889949
0.8353510413383624
0.9613167315805035
0.8995136582678652
0.8400730354780285
0.8272033990861174
0.9493212375592629
0.8262293725350054
1.2668100033990024
0.8356161530204517
1.1813253104944768
0.9562662436673816
1.2222092846329355
1.001010668083831
1.506495056361062
0.913496882546695
1.0189793823140396
1.0980351900725562
1.4050209800356779
2.1391106258748382
7.608204831001525
3.43598008180894
11.305205462255541
16.57966949380743
25.819961868006963
15.354161536048885
