Loss function for models/DDQN_FR_MODEL calculated per episode.
0.1376595100586629
0.12828234306555109
0.1175799031659454
0.13117543923681768
0.12505780772824307
0.14526453619913812
0.14074852025561116
0.15163898110605206
0.14492150455626066
0.15324509819816118
0.12781652814070704
0.15494093864873826
0.1634684214660841
0.17007237494138286
0.1596303697468568
0.19294218518690637
0.19293435315104535
0.17662820893140474
0.19183736310779426
0.18446014000951344
0.19764597332354825
0.18682662355788632
0.188522605122385
0.210191880805649
0.1853832978058635
0.20587118536067728
0.19541267937521095
0.2067327568142209
0.18128024447960847
0.24043477974778396
0.21205976208634833
0.21783273746892032
0.20476685533026887
0.1810270302969382
0.18996790807120076
0.23136566142258594
0.2098066475987808
0.19934724107683624
0.19257122492841783
0.2167847211920082
0.21642719798494023
0.21149367540807165
0.22533441987326044
0.24863545466200196
0.2615566994334849
0.20297845661394096
0.25690344448812097
0.2196244161906196
0.1783124954932647
0.17937681622854437
0.20186976120730765
0.18061033723027317
0.20071162793153657
0.2263240704159393
0.20331369262767854
0.18150246894703995
0.17220819413433985
0.17557877621206455
0.21663080656081846
0.18711078713430498
