Loss function for models/DDQN_FR_MODEL calculated per 32 samples.
0.06826828760380615
0.04722220781192299
0.037002799093177136
0.062398379369239046
0.03478348245322424
0.09725289785376248
0.1291670141337591
0.12784671940294304
0.09673767167474562
0.12833301911229944
0.14314352713357176
0.1144035446338393
0.0987101552338879
0.1912037100590804
0.23566954746546798
0.14335928990938349
0.14109521591698085
0.07592696897325608
0.14152644362472175
0.15762836775814923
0.1545198138857016
0.16892583073606018
0.2507660697128826
0.17144706164168355
0.17984955706675373
0.14485239256762242
0.16611867225417126
0.21057567867111499
0.1875672678218449
0.14108025132421148
0.247790689387803
0.22323876388704547
0.3212030879274122
0.3403021747977156
0.21264798317466033
0.17107349517269502
0.15335067469338834
0.21505771162078033
0.3133804342654128
0.021798422865234587
0.0063691260947928785
0.008016470287876132
0.004607666137835813
0.005520848638603965
0.006366098447876251
0.0027984417334923715
0.003959012409583832
0.004945685657907468
0.004785719919208306
0.0044266735062713424
0.005924591443985768
0.010270785867984281
0.005240827796889753
0.007783185202366188
0.006593107210463307
0.025156150482043057
0.06512777567559304
0.14245360021561662
0.06370545569086006
0.05559316933410105
0.07971568256580593
0.0685759085697918
0.05411437808870095
0.09318418358027343
0.12606297156512072
0.09261680710671855
0.09612056784661231
0.18793990790868328
0.15570922895028802
0.1392571578609653
0.10720762962845434
0.18273366984020473
0.17436313240736942
0.14650141063020855
0.12352113481838528
0.16942118544335205
0.131255472392703
0.0886531352060799
0.12423637924766315
0.18837235360540858
0.2377450996966715
0.18203440165883306
0.1486454708790178
0.14261040640804915
0.14013084643445253
0.1943051591081016
0.1742977583996262
0.2709861171263591
0.26239273964595866
0.2043278864054929
0.23261813381666063
0.22554955493966025
0.2608157954074185
0.23460856133889826
0.23041405532484086
0.27465306714843996
0.2283991644622131
0.22279556278022292
0.16259272835292857
0.20156818333962448
0.14603721109460452
0.25163312330704385
0.23532464839848274
0.3255528650690139
0.2358220536084744
0.28854293778575474
0.23514996535087695
0.2540629229599264
0.2995889047633587
0.18799866885305314
0.25932742224971705
0.23019798284599677
0.16432731824157404
0.22074784708371145
0.2596772596920248
0.2411980313400837
0.2695834886989854
0.20687560495371923
0.22344594827972267
0.28525227416058224
0.21333243768574747
0.28311528536044256
0.23340672644645463
0.16145837201319713
0.27074219529465404
0.2088881497961492
0.2546683612943942
0.2546260874105425
0.20704426002567683
0.2518773913615933
0.25978217869899806
