Loss function for models/DDQN_FR_MODEL calculated per episode.
0.5885303286479152
0.48169068095217715
0.40633504986138336
0.965600227330695
0.5274964102568619
1.0822007346413
0.5711731141323089
0.406238279617551
0.5633941981772946
0.6381204067487217
0.7129441042138105
0.609090898886257
0.6591236162871599
0.5715827060516461
1.0223653513498636
1.1662127330359706
0.8507418665799472
0.5480896174938437
0.7436805790730671
0.7989489616945669
5.557390999783267
0.8136174874040729
1.1756182573795066
2.2709824320858245
2.64976127347146
3.4619953624986963
0.9346018888326708
0.49669184877052225
2.201349622647017
1.10498539245172
0.9226875109232763
0.9999580102265452
2.497963989010548
3.954909898658143
0.5389051222073059
0.4828009506568403
0.9981468228674027
1.5961129854165073
0.5427765728368226
1.3169854968763013
0.787054652801389
2.2393686592775857
54.64346500330335
45.406056923557
86.22265433430447
