Loss function for models/DQN_FR_MODEL calculated per 32 samples.
0.012256600085751515
0.0065154433581423735
0.008316780935198118
0.005569405632877747
0.007296805632904291
0.012760570918809095
0.005268455319123017
0.0884399765748821
0.0984488354968974
0.131081909253308
0.28796297755376815
0.34190527176476215
0.5047600713297579
0.8341326191380726
0.6368243326344294
1.7875323582153306
2.808447065405367
14.671660539842051
50.10484233127261
35.38017797290581
18.249722617405613
12.892229150898567
15.673931034002697
22.084132260792913
10.788479187657884
8.088904551505337
3.949436185753585
2.206764928271267
4.912148676859188
3.950051951970872
3.3746153072830527
2.373012777337654
1.7665176409897048
1.4413271177738116
2.236783284851779
1.962641976085108
2.1702261151086675
1.258573622892033
1.0823032667879091
1.2115183766413593
0.845784501937037
0.934333326693863
0.9506248194700606
1.194603024418462
1.5936029556854554
1.0428014560349161
1.1232218054349463
1.0838667708198417
0.861809598456637
1.649036935704614
0.9008491710331797
1.0079835582525438
1.0918462124703918
1.5199847904382824
0.849369961366801
0.6882153902804832
0.53233304701545
1.2293002825576398
0.8736696874655578
0.6106376853805047
0.5291492459870535
0.34975502462724345
1.2799747870565046
1.097310987083057
0.9917776944995282
1.2203070939112028
1.1275295455628513
0.9106960588581378
0.7437386691940546
0.7344390506812262
0.7238102160811818
0.7966004569776153
0.7625686194421958
0.8239517080701145
0.8536547280550124
0.8281878948113868
0.7490528626599803
1.2252561501621462
0.8413793213719354
0.45931230712639337
0.769493418435619
0.9841865455013653
0.8432427115069454
0.8056741881661171
0.5031353223180525
0.5817114755025149
0.5144494815805793
0.5458468728910306
0.9620733241350344
0.7485529718400784
0.6214285644617646
0.5695114280867997
0.9898831786505102
0.5139448228153325
0.5223792818469511
0.5723001283277767
0.7278833539320151
0.615778200371104
0.4549089781287672
0.06349926604644539
0.1432439712698264
0.1302455054577849
0.17273474009875706
0.20662845703874097
0.20627069264937847
0.3511506835282948
0.26525144997373723
0.1797332999280731
0.42096931146706196
0.3814451556319733
0.4129438449499644
0.5738237481037737
0.6252447791305128
0.45659258366311195
0.4354163524071832
1.6979559507703519
1.488200594277651
2.284873607043091
1.1525669112221462
2.511499524846463
5.9459424559656675
3.31939127157656
2.650344997067031
4.540062713601131
1.2156295648035758
2.768256995578471
2.2282959405642333
1.3422941507737092
1.1295929883624736
1.3795493326919708
0.9778160460449234
0.8219499654676651
1.3203445907667517
1.2662101266313521
0.931794922358799
0.639280338948661
0.5835370838051697
0.6118447504850058
1.165753950899199
0.8464316188747226
0.6424901715528595
1.7152842601247105
0.8657618340491593
0.7384302691563798
2.0886910129265472
1.3228958693507762
1.262612091905081
1.4942522086103163
2.51547511650238
2.0274894117054822
1.0692296151048686
0.49254729163021954
1.0400459646076807
1.283105086555185
1.133079214181451
0.5129599446141172
0.6748100200334316
0.3128448843925718
0.5994525007927985
0.9339775447778694
0.5237756696601583
0.5901652226017982
0.604775905200099
0.48238134335390925
0.5115208413130645
0.5420490979371181
0.33581024710263346
0.5470198656987155
0.38120974494792054
0.38629528178468236
0.6017997027482247
0.6177467369314605
0.6217874429161623
0.45012299390289634
0.48650979988330556
0.5402171585927161
0.46976744373938323
0.49721571710245543
0.32853239004643897
0.4734808467619415
0.5801395417230647
