Loss function for models/DQN_FR_MODEL calculated per episode.
2.8271336566239667
0.9091115086874045
1.1477130559542823
4.560997957771973
1.2429187200937275
1.3597592130903033
5.942244345295594
1.4712802478240992
0.53997500125535
2.526221815484357
0.9448150265032962
0.8759863940898943
0.5314871006968438
0.7920069073064904
0.814493788349083
1.1542270116527729
0.6618059296537888
1.1473476890767658
1.7561721415184997
0.5508655902175627
0.7160241563480346
0.6662264175758719
0.37413055895348335
0.9237798458016065
0.7316770216794516
0.39939137985333056
0.3192910233521113
1.5037462492700393
0.8673168983450517
0.4060919465808653
0.44508161887556763
0.35938878537545416
1.291420767019108
0.9464729199797319
0.7964292391663518
0.5817093018873516
0.3149212010501805
0.2918533142126805
0.5098753837080174
0.3540132990267185
